,amount_words,lenght_to_word,has_words_in,area_rect,b,g,r,img_name,wrods,target
2647,18,0.0,1,39015,255,255,255,selenium/31_12.png, Light  card  title  Some  quick  build  example  text  the  card  title  and  make  the  bulk  the  card's  content. ,6
2648,20,0.0,1,38880,250,249,248,selenium/31_12.png, Light  card  title  Some  quick  example  build  text  card  title  and  the  bulk of  the  make  up  the  card's  content. ,6
2649,0,26.004807247891687,0,187,227,128,39,selenium/31_12.png,Aeader,6
2650,0,35.7246413557925,0,187,227,128,39,selenium/31_12.png,Help,6
2651,0,36.62308015445998,0,378,227,128,39,selenium/31_12.png,Twitter,6
2652,0,35.5,0,441,227,128,39,selenium/31_12.png,GitHub,6
2653,145,0.0,1,884658,255,255,255,selenium/31_12.png," Bootswatch  Statist  GitHub  Twitter  Help  Lely  Cosmo  RAeadger  Aeader  Light  card  Light  card  title  title  Some  Some  quick  example  build  quick  build  text  example  text  card  title  and  the  bulk of  the  card  title  and  make  the  bulk  the  make  up  the  card's  the  card's  content.  content.  Header  Header  Dark  for-}ae)  card  title  Dark  title  Some  quick  Celt  build  Some  quick  build  ican  example  text  the  card  Baiatcd  rite)  make  the  bulk  the  card  title  and  make  the  bulk  up  the  folie  the  card's  fae yniccnle  content.  Accordions  Accordion  #1  Item  This  the  first  item's  accordion  body.  shown  default,  until  the  collapse  adds  plugin  the  appropriate  classes  that  style  each  use  These  element.  classes  control  the  the  overall  well  appearance,  showing  hiding  css  and  via  transitions.  modify  ‘this  can  any  with  css  overriding  custom  our  default  variables.  It's  also  worth   

ot that Jpict aharit ",6
2654,2,0.0,1,12280,224,139,47,selenium/22_0.png, Confirm  Password ,1
2655,1,0.0,1,12320,224,139,47,selenium/22_0.png, Password ,1
2656,2,0.0,1,34216,224,139,47,selenium/22_0.png, Your  Email ,1
2657,1,0.0,1,34216,224,139,47,selenium/22_0.png, Username ,1
2658,0,531.6044111931352,0,361,42,186,110,selenium/22_0.png,Password,6
2659,0,517.0420679209768,0,1849,42,186,110,selenium/22_0.png,Password,6
2660,12,0.0,1,270640,250,155,53,selenium/22_0.png, Username’  Username  Email  Address’  Your  Email  Password’  Confirm  Password*  Password  Confirm  Password ,6
2661,0,34.713109915419565,0,520,255,255,255,selenium/22_0.png,Address’,6
2662,0,42.20189569201838,0,480,204,204,204,selenium/22_0.png,Infomation,6
2663,0,40.607881008493905,0,440,42,186,110,selenium/22_0.png,Infomation,6
2664,0,23.13547060251855,0,552,204,204,204,selenium/22_0.png,Your,6
2665,0,9.82344135219425,0,1849,204,204,204,selenium/22_0.png,Your,6
2666,0,35.531676008879735,0,1849,204,204,204,selenium/22_0.png,Infomation,6
2667,0,32.626676202150904,0,1849,42,186,110,selenium/22_0.png,Infomation,6
2668,0,26.570660511172846,0,27702,255,255,255,selenium/22_0.png,Step,6
2669,0,126.58001422025517,0,19350,250,155,53,selenium/22_0.png,Confirm,6
2670,0,42.08622102303793,0,19350,250,155,53,selenium/22_0.png,Confirm,6
2671,0,435.023275239383,0,329,255,255,255,selenium/49_6.png,,6
2672,0,435.58150787194813,0,469,255,255,255,selenium/49_6.png,Cosby,6
2673,0,351.6375975347346,0,286,255,255,255,selenium/49_6.png,Link,6
2674,1,0.0,1,15785,155,110,68,selenium/49_6.png, Active ,6
2675,0,187.91620472966136,0,297,255,255,255,selenium/49_6.png,,6
2676,0,238.21418933388497,0,286,255,255,255,selenium/49_6.png,Link,6
2677,1,0.0,1,2485,155,110,68,selenium/49_6.png, Active ,6
2678,4,0.0,1,21761,255,255,255,selenium/49_6.png, Home  Profile  Disabled  Dropdown ,6
2679,1,0.0,1,2201,146,103,64,selenium/49_6.png, Submit ,6
2680,0,26.767517628648346,0,897,255,255,255,selenium/49_6.png,Ranges,6
2681,0,54.68546424782366,0,897,255,255,255,selenium/49_6.png,Checked,6
2682,0,48.708315511830214,0,187,238,238,238,selenium/49_6.png,Spacelab,6
2683,0,36.776351096866584,0,187,238,238,238,selenium/49_6.png,Help,6
2684,0,40.65095324835569,0,357,238,238,238,selenium/49_6.png,Twitter,6
2685,0,39.50316443020736,0,441,238,238,238,selenium/49_6.png,GitHub,6
2686,68,0.0,1,884658,255,255,255,selenium/49_6.png," Bootswatch  Spacelab  GitHub  Twitter  Themes  Help  Blog  Default  switch  checkbox  input  Checked  switch  checkbox  input  Ranges  Example  range  Disabled  range  Example  range  Submit  Navs  Tabs  Pills  Active  Dropdown  Disabled  Home  Profile  Disabled  Dropdown  Raw  denim  probably  haven't  shorts  jean  you  Active  Austin.  Nesciunt  aliqua,  stumptown  retro  synth  master  Mustache  cliche  williamsburg  carles  cleanse.  tempor,  vegan  Dropdown  helvetica.  Reprehenderit  butcher  keffiyeh  retro  Link  dreamcatcher  synth.  Cosby  banh  irure  sweater ",6
2687,2,0.0,1,4740,255,255,255,selenium/49_6.png, banh  sweater ,6
2688,1,0.0,1,3750,255,255,255,selenium/49_6.png, dreamcatcher ,6
2689,0,177.87987519671807,0,6360,255,255,255,selenium/49_6.png,Dropdown,6
2690,0,70.50709184188496,0,6360,255,255,255,selenium/49_6.png,Navs,6
2691,0,180.76780686836912,0,13860,255,255,255,selenium/49_6.png,Navs,6
2692,0,268.14408440239737,0,6360,255,255,255,selenium/49_6.png,range,6
2693,0,73.75127117548551,0,6360,255,255,255,selenium/49_6.png,Submit,6
2694,0,156.08010763707205,0,13860,255,255,255,selenium/49_6.png,range,6
2695,0,221.92622648078347,0,6360,255,255,255,selenium/49_6.png,input,6
2696,0,28.30635970943632,0,6360,255,255,255,selenium/49_6.png,range,6
2697,0,142.04224723651762,0,13860,255,255,255,selenium/49_6.png,range,6
2698,1,0.0,1,2010,136,93,50,selenium/44_6.png, ‘SUBMIT ,0
2699,0,270.70001847063105,0,210,255,255,255,selenium/44_6.png,DISABLED,6
2700,1,0.0,1,14817,240,245,248,selenium/44_6.png, ACTIVE ,6
2701,0,164.97424041346576,0,210,255,255,255,selenium/44_6.png,DISABLED,6
2702,0,104.57652700295607,0,220,240,245,248,selenium/44_6.png,nisi,6
2703,1,0.0,1,2211,240,245,248,selenium/44_6.png, ACTIVE ,6
2704,1,0.0,1,3531,240,245,248,selenium/44_6.png, DROPDOWN ,6
2705,1,0.0,1,2739,240,245,248,selenium/44_6.png, DISABLED ,6
2706,1,0.0,1,2475,240,245,248,selenium/44_6.png, PROFILE ,6
2707,4,0.0,1,21761,255,255,255,selenium/44_6.png, HOME  PROFILE  DISABLED  DROPDOWN ,6
2708,0,49.002550954006466,0,150,58,63,62,selenium/44_6.png,SANDSTONE,6
2709,0,36.003472054789384,0,150,58,63,62,selenium/44_6.png,ele,6
2710,0,39.51265620026069,0,357,58,63,62,selenium/44_6.png,SAME: d,6
2711,0,30.56550343115585,0,651,58,63,62,selenium/44_6.png,GITHUB,6
2712,82,0.0,1,884658,255,255,255,selenium/44_6.png," Bootswatch  Beeld  BLOG  SANDSTONE  GITHUB  SAME: d  ele  Ranges  Example  range  Disabled  range  Example  range  ‘SUBMIT  Navs  Tabs  Pills  HOME  PROFILE  DISABLED  DROPDOWN  ACTIVE  DROPDOWN  LINK  DISABLED  Raw  denim  haven't  heard  them  probably  jean  shorts  you  ACTIVE  Nesciunt  tofu  aliqua,  Austin.  stumptown  retro  synth  master  Mustache  williamsburg  cleanse.  cliche  tempor,  carles  vegan  DROPDOWN  helvetica.  Reprehenderit  butcher  keffiyeh  retro  dreamcatcher  Cosby  richardson  synth.  sweater  irure  terry  LINK  squid  Aliquip  iphone.  Seitan  aliquip  placeat  salvia  cillum  quis  DISABLED  cardigan  american  butcher  apparel,  voluptate  nisi ",6
2713,0,216.34752136319935,0,6360,255,255,255,selenium/44_6.png,DROPDOWN,6
2714,0,96.00130207450313,0,6360,255,255,255,selenium/44_6.png,Navs,6
2715,0,191.34262462922368,0,13860,255,255,255,selenium/44_6.png,range,6
2716,0,263.89770745499095,0,6360,255,255,255,selenium/44_6.png,range,6
2717,0,47.43416490252569,0,6360,255,255,255,selenium/44_6.png,range,6
2718,0,147.4050541874328,0,13860,255,255,255,selenium/44_6.png,range,6
2719,0,179.5,0,6360,255,255,255,selenium/44_6.png,SANDSTONE,6
2720,0,27.77138815399763,0,6360,255,255,255,selenium/44_6.png,range,6
2721,0,144.00347218036097,0,13860,255,255,255,selenium/44_6.png,range,6
2722,2,0.0,1,13248,251,245,234,selenium/32_13.png, Accordion  Item ,0
2723,0,421.2068969045972,0,391,6,6,6,selenium/32_13.png,,6
2724,0,296.37349746561347,0,150,6,6,6,selenium/32_13.png,Accordion,6
2725,0,14.230249470757707,0,391,251,245,234,selenium/32_13.png,ait),6
2726,17,0.0,1,41327,40,40,40,selenium/32_13.png, Dark  card  title  Some  Fete  yell)  text  the  card  Banat}  and  make  Btat:y  of  Bint)  card's  content. ,6
2727,18,0.0,1,41184,174,175,173,selenium/32_13.png, card  Dark  title  Some  quick  yer)  text  the  card  Banat}  and  make  tat)  rey i  aT)  card's  content. ,6
2728,1,0.0,1,10115,38,38,38,selenium/32_13.png, Header ,6
2729,1,0.0,1,10080,168,169,167,selenium/32_13.png, Header ,6
2730,0,40.152833025827704,0,176,6,6,6,selenium/32_13.png,Cyborg,6
2731,0,35.78407467016578,0,187,6,6,6,selenium/32_13.png,Help,6
2732,0,38.58108344772085,0,357,6,6,6,selenium/32_13.png,male,6
2733,0,38.00328933131973,0,462,6,6,6,selenium/32_13.png,GitHub,6
2734,108,0.0,1,884658,6,6,6,selenium/32_13.png," Bootswatch  Help  GitHub  Wayans  Blog  Cyborg  male  Header  Header  card  Dark  card  Dark  title  title  Some  Some  Fete  quick  yer)  text  yell)  text  the  card  Banat}  and  make  tat)  the  card  Banat}  and  make  Btat:y  rey i  of  aT)  card's  Bint)  card's  content.  content.  Accordions  Accordion  Item  accordion  ellie  dl  shown  plugin  the  collapse  Ee EC  ele -t)  use  ryeTeal  ene  Tel febstsi=ts}  control  the  overall  appearance,  the  showing  and  hiding  OvT18  ait)  css  transitions.  You  modify  can  Tay  losis}  custom  Flay  overriding  default  variables.  ie)  our  worth  that  just  about  also  noting  within  atts)  Flay  can  accordion-body,  though  a tats)  transition  Tania  reel a  does  Accordion  nica) ",6
2735,0,413.00756651664386,0,276,130,54,211,selenium/48_7.png,,6
2736,0,399.1021172582275,0,529,210,139,38,selenium/48_7.png,,6
2737,0,401.218768254926,0,529,152,161,42,selenium/48_7.png,read,6
2738,0,401.2411992804328,0,529,130,54,211,selenium/48_7.png,,6
2739,4,0.0,1,15756,210,139,38,selenium/48_7.png, Heads  aes  needs  yds ,6
2740,8,0.0,1,15756,152,161,42,selenium/48_7.png, arte  redid  a (elt)  Ese res TUT  read ,6
2741,2,0.0,1,15704,130,54,211,selenium/48_7.png, av  FTEs ,6
2742,0,303.6334138397815,0,312,22,75,203,selenium/48_7.png,,6
2743,0,204.88167316770918,0,529,22,75,203,selenium/48_7.png,,6
2744,26,0.0,1,103341,22,75,203,selenium/48_7.png," Evan tiaras  ta  false 4  Bota  Ta  eyed tat  Fc)  aNIIIE  vitae  elit  itleracen  PETC ee]  Praesent  commodo  not  too  cursus  ro 1Uf=4 01s  magna,  feeieaacialla ",6
2745,0,197.08373854785685,0,372,192,192,192,selenium/48_7.png,,6
2746,0,139.85796366313932,0,144,54,43,0,selenium/48_7.png,Praesent,6
2747,0,145.00344823486094,0,192,66,54,7,selenium/48_7.png,PETC ee],6
2748,0,150.30053226785327,0,408,54,43,0,selenium/48_7.png,Praesent,6
2749,0,150.65191668213185,0,432,54,43,0,selenium/48_7.png,Praesent,6
2750,0,154.2376413201395,0,504,54,43,0,selenium/48_7.png,ro 1Uf=4 01s,6
2751,0,153.11760186209813,0,432,54,43,0,selenium/48_7.png,ro 1Uf=4 01s,6
2752,0,153.05554547287727,0,432,54,43,0,selenium/48_7.png,PETC ee],6
2753,0,151.6945944982879,0,408,54,43,0,selenium/48_7.png,,6
2754,0,152.50737687075994,0,494,66,54,7,selenium/48_7.png,PETC ee],6
2755,0,163.59248148982886,0,6574,54,43,0,selenium/48_7.png,ro 1Uf=4 01s,6
2756,0,32.2490309931942,0,252,66,54,7,selenium/48_7.png,Indicators,6
2757,0,37.21558813185679,0,252,66,54,7,selenium/48_7.png,Indicators,6
2758,1,0.0,1,19909,66,54,7,selenium/48_7.png, Te] ,6
2759,0,118.7655253009054,0,169,54,43,0,selenium/48_7.png,,6
2760,0,173.22312201320008,0,210,54,43,0,selenium/48_7.png,,6
2761,0,97.54614292733466,0,280,66,54,7,selenium/48_7.png,,6
2762,0,82.73451516749222,0,252,66,54,7,selenium/48_7.png,Indicators,6
2763,0,146.61599503464825,0,2499,54,43,0,selenium/48_7.png,,6
2764,0,134.00839525940157,0,2597,54,43,0,selenium/48_7.png,,6
2765,0,134.00093283257397,0,2597,54,43,0,selenium/48_7.png,,6
2766,0,106.42015786494586,0,2597,54,43,0,selenium/48_7.png,,6
2767,0,76.79355441702123,0,2597,54,43,0,selenium/48_7.png,,6
2768,0,92.71057113404059,0,2499,54,43,0,selenium/48_7.png,,6
2769,0,73.58328614570023,0,2805,66,54,7,selenium/48_7.png,,6
2770,0,99.3000503524545,0,26271,54,43,0,selenium/48_7.png,,6
2771,1,0.0,1,19909,66,54,7,selenium/48_7.png, mre ,6
2772,0,70.14627573863064,0,169,54,43,0,selenium/48_7.png,,6
2773,0,35.78407467016578,0,234,66,54,7,selenium/48_7.png,,6
2774,0,53.75872022286245,0,806,54,43,0,selenium/48_7.png,,6
2775,0,50.855186559484764,0,837,54,43,0,selenium/48_7.png,,6
2776,0,18.5,0,837,54,43,0,selenium/48_7.png,,6
2777,0,16.62077013859466,0,837,54,43,0,selenium/48_7.png,,6
2778,0,6.5,0,837,54,43,0,selenium/48_7.png,,6
2779,0,67.7661419884591,0,775,54,43,0,selenium/48_7.png,,6
2780,0,116.0010775812018,0,1271,0,137,181,selenium/48_7.png,,6
2781,0,36.28360511305347,0,957,66,54,7,selenium/48_7.png,,6
2782,0,22.299103120977758,0,10620,54,43,0,selenium/48_7.png,,6
2783,1,0.0,1,19909,66,54,7,selenium/48_7.png, tented ,6
2784,0,31.400636936215164,0,176,66,54,7,selenium/48_7.png,elela,6
2785,0,35.7246413557925,0,187,66,54,7,selenium/48_7.png,Help,6
2786,0,36.62308015445998,0,378,66,54,7,selenium/48_7.png,Twitter,6
2787,0,35.5,0,441,66,54,7,selenium/48_7.png,GitHub,6
2788,87,0.0,1,884658,54,43,0,selenium/48_7.png," Bootswatch  Themes  GitHub  Twitter  Help  Blog  elela  PUNT  Src aare Cale  butcher  dreamcatcher  Un  Leer  retro  richardson  an  eT)  qui  atlas  squid.  Aliquip  Bore) Co  aia  1)  cillum  iphone.  Seitan  aliquip  quis  cardigan  american  placeat  Disabled  butcher  ‘voluptate  nich  OT  Eye)  Breadcrumbs  Pagination  tented  mre  Te]  Indicators  Evan tiaras  ta  false 4  Bota  Ta  eyed tat  Fc)  aNIIIE  vitae  elit  itleracen  PETC ee]  Praesent  commodo  not  too  cursus  ro 1Uf=4 01s  magna,  feeieaacialla  av  arte  redid  a (elt)  Ese res TUT  read  Heads  aes  needs  FTEs  yds ",6
2789,0,136.8804222670284,0,13500,54,43,0,selenium/48_7.png,Indicators,6
2790,0,85.98401014142107,0,13500,54,43,0,selenium/48_7.png,Te],6
2791,0,76.8846538653846,0,13500,54,43,0,selenium/48_7.png,Te],6
2792,1,0.0,1,2409,79,83,217,selenium/50_0.png, [eee ,0
2793,1,0.0,1,2673,7,193,255,selenium/50_0.png, Nera ,0
2794,1,0.0,1,1650,222,192,91,selenium/50_0.png, Info ,0
2795,1,0.0,1,2475,92,184,92,selenium/50_0.png, Teast ,0
2796,1,0.0,1,3135,108,93,78,selenium/50_0.png, Relea ,0
2797,1,0.0,1,2541,232,155,76,selenium/50_0.png, Teele ,0
2798,2,0.0,1,2277,108,93,78,selenium/50_0.png, oe Taea) ,0
2799,1,0.0,1,6501,255,255,255,selenium/50_0.png, Search ,1
2800,2,0.0,1,2277,108,93,78,selenium/50_0.png, Tr laea) ,0
2801,1,0.0,1,6501,255,255,255,selenium/50_0.png, Search ,1
2802,2,0.0,1,2277,108,93,78,selenium/50_0.png, oe Taea) ,0
2803,1,0.0,1,6501,255,255,255,selenium/50_0.png, Search ,1
2804,1,0.0,1,18001,232,155,76,selenium/50_0.png, button ,6
2805,6,0.0,1,23641,55,37,15,selenium/50_0.png, Teele  Relea  Teast  Info  Nera  [eee ,6
2806,0,42.0267771783657,0,187,194,182,171,selenium/50_0.png,[eee,6
2807,9,0.0,1,59409,194,182,171,selenium/50_0.png, Navbar  Search  oe Taea)  Home  Features  Pricing  About  Dropdown ,6
2808,0,66.01704325399616,0,187,76,55,32,selenium/50_0.png,[eee,6
2809,16,0.0,1,59409,76,55,32,selenium/50_0.png, Navbar  Search  Peet  ial at gt  i Tareat4  About  1B) ge) sre Cey NN)  Tr laea) ,6
2810,0,81.90390711071115,0,187,232,155,76,selenium/50_0.png,Dropdown,6
2811,11,0.0,1,59409,232,155,76,selenium/50_0.png, Navbar  Search  oe Taea)  Home  iaoryal gt  i Taralat4  About  Dropdown ,6
2812,0,50.58903043150758,0,187,76,55,32,selenium/50_0.png,Se ange,6
2813,0,36.22154055254967,0,176,76,55,32,selenium/50_0.png,fatale),6
2814,0,88.0,0,372,192,192,192,selenium/50_0.png,Twitter,6
2815,0,39.11521443121589,0,360,76,55,32,selenium/50_0.png,Twitter,6
2816,0,33.0,0,672,76,55,32,selenium/50_0.png,GitHub,6
2817,60,0.0,1,884658,55,37,15,selenium/50_0.png, Bootswatch  erie  tify  Se ange  GitHub  Twitter  fatale)  Superhero  ain)  ley e=\V{2)  and  the  blue  Navbars  Navbar  Search  oe Taea)  Home  iaoryal gt  i Taralat4  About  Dropdown  Navbar  Search  Peet  ial at gt  i Tareat4  About  1B) ge) sre Cey NN)  Tr laea)  Navbar  Search  oe Taea)  Home  Features  Pricing  About  Dropdown  Buttons  Teele  Relea  Teast  Info  Nera  [eee  button ,6
2818,0,32.31098884280702,0,27900,55,37,15,selenium/50_0.png,[eee,6
2819,0,117.83462988442744,0,27900,55,37,15,selenium/50_0.png,Dropdown,6
2820,0,59.30430001273095,0,27900,55,37,15,selenium/50_0.png,Dropdown,6
2821,1,0.0,1,14739,255,255,255,selenium/44_5.png, Password ,1
2822,1,0.0,1,14739,255,255,255,selenium/44_5.png, address ,1
2823,2,0.0,1,6634,255,255,255,selenium/44_5.png, Recipient's  username ,1
2824,1,0.0,1,2310,136,93,50,selenium/44_5.png, BUTTON ,0
2825,0,59.06987387831465,0,6448,255,255,255,selenium/44_5.png,address,1
2826,1,0.0,1,6936,255,255,255,selenium/44_5.png, form-control-sm ,1
2827,0,76.70234676983489,0,35471,255,255,255,selenium/44_5.png,chosen,2
2828,2,0.0,1,8959,255,255,255,selenium/44_5.png, Default  input ,1
2829,0,261.34890472316886,0,897,255,255,255,selenium/44_5.png,Example,6
2830,0,222.41009419538494,0,897,255,255,255,selenium/44_5.png,Example,6
2831,0,85.25549835641101,0,529,255,255,255,selenium/44_5.png,Example,6
2832,0,48.52319033204639,0,529,255,255,255,selenium/44_5.png,Example,6
2833,0,60.508263898413084,0,529,255,255,255,selenium/44_5.png,Checked,6
2834,0,39.37321424522006,0,529,255,255,255,selenium/44_5.png,Switches,6
2835,0,44.67941360403021,0,529,255,255,255,selenium/44_5.png,Checked,6
2836,3,0.0,1,13635,255,255,255,selenium/44_5.png, Recipient's  BUTTON  username ,6
2837,0,105.64326765109077,0,1271,240,245,248,selenium/44_5.png,BUTTON,6
2838,0,21.569654610122992,0,868,240,245,248,selenium/44_5.png,,6
2839,0,68.61668893206667,0,13635,255,255,255,selenium/44_5.png,address,6
2840,3,0.0,1,10571,255,255,255,selenium/44_5.png, No  file  chosen ,6
2841,2,0.0,1,3162,240,245,248,selenium/44_5.png, Choose  File ,6
2842,0,175.2512482123879,0,372,192,192,192,selenium/44_5.png,BUTTON,6
2843,0,27.04163456597992,0,170,255,255,255,selenium/44_5.png,Default,6
2844,1,0.0,1,10115,255,255,255,selenium/44_5.png, form-control-Ig ,6
2845,0,120.47925132569509,0,144,193,193,193,selenium/44_5.png,SANDSTONE,6
2846,0,61.79198977213794,0,21700,255,255,255,selenium/44_5.png,ele,6
2847,0,49.002550954006466,0,150,58,63,62,selenium/44_5.png,SANDSTONE,6
2848,0,36.003472054789384,0,150,58,63,62,selenium/44_5.png,ele,6
2849,0,39.51265620026069,0,357,58,63,62,selenium/44_5.png,SAME: d,6
2850,0,30.56550343115585,0,651,58,63,62,selenium/44_5.png,GITHUB,6
2851,78,0.0,1,884658,255,255,255,selenium/44_5.png, Bootswatch  Beeld  BLOG  SANDSTONE  GITHUB  SAME: d  ele  form-control-Ig  Default  input  Example  textarea  Default  input  Small  input  form-control-sm  Default  file  input  example  addons  Choose  File  No  file  chosen  Radio  buttons  Recipient's  BUTTON  username  Option  this  include  and  that—be  why  it's  great  one  sure  Option  and  two  something  else  selecting  will  can  deselect  option  one  Floating  labels  Option  disabled  three  address  Checkboxes  Default  checkbox  Password  Checked  checkbox  Switches  Default  switch  checkbox  input  Checked  switch  checkbox  input  Ranges  Example  range ,6
2852,1,0.0,1,2368,255,255,255,selenium/54_0.png, Search ,0
2853,1,0.0,1,7744,255,255,255,selenium/54_0.png, Search ,1
2854,1,0.0,1,2368,255,255,255,selenium/54_0.png, Search ,0
2855,1,0.0,1,7744,255,255,255,selenium/54_0.png, Search ,1
2856,1,0.0,1,2368,255,255,255,selenium/54_0.png, Search ,0
2857,1,0.0,1,7744,255,255,255,selenium/54_0.png, Search ,1
2858,0,301.4402925953994,0,220,250,249,248,selenium/54_0.png,Dropdown,6
2859,1,0.0,1,1888,237,236,235,selenium/54_0.png, Home ,6
2860,8,0.0,1,58653,250,249,248,selenium/54_0.png, Navbar  Features  Pricing  Dropdown  Search  Search  Home  About ,6
2861,0,178.99720668211557,0,220,41,37,33,selenium/54_0.png,Dropdown,6
2862,2,0.0,1,1888,20,18,16,selenium/54_0.png, aa teyiitsd ,6
2863,10,0.0,1,57722,41,37,33,selenium/54_0.png, Navbar  aa teyiitsd  eet std  LTirenye}  PN  Dette  Search  Search ,6
2864,0,64.11123146532127,0,209,230,89,52,selenium/54_0.png,Dropdown,6
2865,1,0.0,1,1888,114,44,26,selenium/54_0.png, aad] ,6
2866,9,0.0,1,57722,230,89,52,selenium/54_0.png, Navbar  Tere)  ety elu  Search  Search  aad]  Pitt  About ,6
2867,0,37.16517186829626,0,165,230,89,52,selenium/54_0.png,yg,6
2868,0,40.26164427839479,0,176,230,89,52,selenium/54_0.png,Sette,6
2869,0,37.90118731649445,0,357,230,89,52,selenium/54_0.png,Twitter,6
2870,0,36.585516259853435,0,441,230,89,52,selenium/54_0.png,GitHub,6
2871,0,98.12746812182611,0,342,192,192,192,selenium/54_0.png,Twitter,6
2872,40,0.0,1,884658,255,255,255,selenium/54_0.png, Bootswatch  Sette  Help  yg  GitHub  Twitter  Blog  Zephyr  Breezy  and  beautiful  Navbars  Navbar  Tere)  ety elu  Search  Search  aad]  Pitt  About  Navbar  aa teyiitsd  eet std  LTirenye}  PN  Dette  Search  Search  Navbar  Features  Pricing  Dropdown  Search  Search  Home  About  Buttons ,6
2873,0,614.2377389903685,0,11460,255,255,255,selenium/54_0.png,Search,6
2874,0,460.869287325593,0,13650,255,255,255,selenium/54_0.png,Buttons,6
2875,0,298.5016750371763,0,4400,255,255,255,selenium/39_0.png,,0
2876,0,144.00347218036097,0,4312,255,255,255,selenium/39_0.png,,0
2877,0,12.041594578792296,0,4312,255,255,255,selenium/39_0.png,,0
2878,0,327.70260908329675,0,264,250,249,248,selenium/39_0.png,Dropdown,6
2879,6,0.0,1,78204,250,249,248,selenium/39_0.png, Navbar  Features  Pricing  Dropdown  Search  Home ,6
2880,0,173.90227140552247,0,286,48,48,48,selenium/39_0.png,Dropdown,6
2881,7,0.0,1,77273,255,255,255,selenium/39_0.png, Navbar  ayn)  o=f-- VTC)  fies]  Dropdown  Search ,6
2882,0,43.965895873961216,0,264,243,157,47,selenium/39_0.png,Dropdown,6
2883,7,0.0,1,77273,255,255,255,selenium/39_0.png, Navbar  Home  parr} UC)  Titers]  Dropdown  Search ,6
2884,0,43.48850422812907,0,165,243,157,49,selenium/39_0.png,liar),6
2885,0,36.86800781165155,0,165,243,157,49,selenium/39_0.png,Help,6
2886,0,39.91553582253406,0,360,243,156,46,selenium/39_0.png,Twitter,6
2887,0,38.890872965260115,0,441,243,156,46,selenium/39_0.png,GitHub,6
2888,0,88.11923740024082,0,360,192,192,192,selenium/39_0.png,Twitter,6
2889,7,0.0,1,81760,244,159,53,selenium/39_0.png, Bootswatch  Bais)  Help  Blog  liar)  GitHub  Twitter ,6
2890,33,0.0,1,884658,255,255,255,selenium/39_0.png, Bootswatch  Bais)  Help  Blog  liar)  GitHub  Twitter  Materia  Material  the  metaphor  Navbars  Navbar  Home  parr} UC)  Titers]  Dropdown  Search  Navbar  ayn)  o=f-- VTC)  fies]  Dropdown  Search  Navbar  Features  Pricing  Dropdown  Search  Home  Ruirttone ,6
2891,0,335.9434476217686,0,6240,250,249,248,selenium/39_0.png,Search,6
2892,0,187.5366630821824,0,6240,47,47,47,selenium/39_0.png,Search,6
2893,0,78.44743462982075,0,6240,243,156,46,selenium/39_0.png,Search,6
2894,2,0.0,1,2340,80,62,44,selenium/34_1.png, SST]  button ,0
2895,2,0.0,1,4125,80,62,44,selenium/34_1.png, Default  button ,0
2896,3,0.0,1,6063,80,62,44,selenium/34_1.png, i Te-<-)  button ,0
2897,1,0.0,1,2883,255,255,255,selenium/34_1.png, Secondary ,0
2898,1,0.0,1,1848,179,179,169,selenium/34_1.png, Dark ,0
2899,1,0.0,1,1848,245,245,242,selenium/34_1.png, Light ,0
2900,1,0.0,1,2409,128,138,239,selenium/34_1.png, Pear ,0
2901,4,0.0,1,2673,101,190,247,selenium/34_1.png, A YEvan ay =4 ,0
2902,1,0.0,1,2475,190,211,105,selenium/34_1.png, Pies ,0
2903,3,0.0,1,3135,197,196,186,selenium/34_1.png, ree iTeE Ta ,0
2904,2,0.0,1,2541,141,129,118,selenium/34_1.png, Tae la ,0
2905,2,0.0,1,15953,80,62,44,selenium/34_1.png, Block  button ,0
2906,1,0.0,1,1848,139,138,123,selenium/34_1.png, Dark ,0
2907,1,0.0,1,1848,241,240,236,selenium/34_1.png, Light ,0
2908,1,0.0,1,15953,80,62,44,selenium/34_1.png, button ,0
2909,1,0.0,1,2409,60,76,231,selenium/34_1.png, PEW ,0
2910,4,0.0,1,2673,18,156,243,selenium/34_1.png, A YEVan ay =4 ,0
2911,1,0.0,1,2475,156,188,24,selenium/34_1.png, Success ,0
2912,3,0.0,1,3135,166,165,149,selenium/34_1.png, ree E Ta ,0
2913,1,0.0,1,2541,80,62,44,selenium/34_1.png, Teed ,0
2914,0,347.60789691835254,0,270,166,165,149,selenium/34_1.png,,6
2915,0,346.77081768799405,0,288,166,165,149,selenium/34_1.png,,6
2916,0,347.60789691835254,0,306,166,165,149,selenium/34_1.png,,6
2917,0,346.82164003994905,0,270,166,165,149,selenium/34_1.png,,6
2918,0,346.62263342141983,0,234,166,165,149,selenium/34_1.png,,6
2919,0,333.0003753751638,0,928,166,165,149,selenium/34_1.png,,6
2920,0,334.8342873721268,0,3234,166,165,149,selenium/34_1.png,,6
2921,0,333.513492980419,0,4389,166,165,149,selenium/34_1.png,,6
2922,0,324.00038580223946,0,1935,166,165,149,selenium/34_1.png,,6
2923,3,0.0,1,6105,166,165,149,selenium/34_1.png, Left  Middle  rir ,6
2924,7,0.0,1,20352,80,62,44,selenium/34_1.png, i Te-<-)  button  Default  button  SST]  button ,6
